"geo_code","indic_de","geo","time","values"
"BE34","Crude rate of net migration plus statistical adjustment","Prov. Luxembourg (BE)",2014,4.3
"BE35","Crude rate of net migration plus statistical adjustment","Prov. Namur",2014,4.7
"BG31","Crude rate of net migration plus statistical adjustment","Severozapaden",2014,-5
"BG32","Crude rate of net migration plus statistical adjustment","Severen tsentralen",2014,-3.7
"BG33","Crude rate of net migration plus statistical adjustment","Severoiztochen",2014,-0.1
"BG34","Crude rate of net migration plus statistical adjustment","Yugoiztochen",2014,-0.1
"BG41","Crude rate of net migration plus statistical adjustment","Yugozapaden",2014,2.5
"BG42","Crude rate of net migration plus statistical adjustment","Yuzhen tsentralen",2014,-0.2
"CH01","Crude rate of net migration plus statistical adjustment","Région lémanique",2014,12.1
"CH02","Crude rate of net migration plus statistical adjustment","Espace Mittelland",2014,8.5
"CH03","Crude rate of net migration plus statistical adjustment","Nordwestschweiz",2014,9.5
"CH04","Crude rate of net migration plus statistical adjustment","Zürich",2014,10.1
"CH05","Crude rate of net migration plus statistical adjustment","Ostschweiz",2014,6.7
"CH06","Crude rate of net migration plus statistical adjustment","Zentralschweiz",2014,7.4
"CH07","Crude rate of net migration plus statistical adjustment","Ticino",2014,11
"CY00","Crude rate of net migration plus statistical adjustment","Kypros",2014,-17.6
"CZ01","Crude rate of net migration plus statistical adjustment","Praha",2014,10.7
"CZ02","Crude rate of net migration plus statistical adjustment","Strední Cechy",2014,8.2
"CZ03","Crude rate of net migration plus statistical adjustment","Jihozápad",2014,1.9
"CZ04","Crude rate of net migration plus statistical adjustment","Severozápad",2014,-1.1
"CZ05","Crude rate of net migration plus statistical adjustment","Severovýchod",2014,0
"CZ06","Crude rate of net migration plus statistical adjustment","Jihovýchod",2014,0.4
"CZ07","Crude rate of net migration plus statistical adjustment","Strední Morava",2014,-0.9
"CZ08","Crude rate of net migration plus statistical adjustment","Moravskoslezsko",2014,-2.5
"DE11","Crude rate of net migration plus statistical adjustment","Stuttgart",2014,8.9
"DE12","Crude rate of net migration plus statistical adjustment","Karlsruhe",2014,7.8
"DE13","Crude rate of net migration plus statistical adjustment","Freiburg",2014,8.8
"DE14","Crude rate of net migration plus statistical adjustment","Tübingen",2014,8.2
"DE21","Crude rate of net migration plus statistical adjustment","Oberbayern",2014,10
"DE22","Crude rate of net migration plus statistical adjustment","Niederbayern",2014,9.3
"DE23","Crude rate of net migration plus statistical adjustment","Oberpfalz",2014,6.5
"DE24","Crude rate of net migration plus statistical adjustment","Oberfranken",2014,3.6
"DE25","Crude rate of net migration plus statistical adjustment","Mittelfranken",2014,6
"DE26","Crude rate of net migration plus statistical adjustment","Unterfranken",2014,2.8
"DE27","Crude rate of net migration plus statistical adjustment","Schwaben",2014,9.3
"DE30","Crude rate of net migration plus statistical adjustment","Berlin",2014,12.5
"DE40","Crude rate of net migration plus statistical adjustment","Brandenburg",2014,7.5
"DE50","Crude rate of net migration plus statistical adjustment","Bremen",2014,8.7
"DE60","Crude rate of net migration plus statistical adjustment","Hamburg",2014,8.1
"DE71","Crude rate of net migration plus statistical adjustment","Darmstadt",2014,10.7
"DE72","Crude rate of net migration plus statistical adjustment","Gießen",2014,8.2
"DE73","Crude rate of net migration plus statistical adjustment","Kassel",2014,4.6
"DE80","Crude rate of net migration plus statistical adjustment","Mecklenburg-Vorpommern",2014,5.5
"DE91","Crude rate of net migration plus statistical adjustment","Braunschweig",2014,6.8
"DE92","Crude rate of net migration plus statistical adjustment","Hannover",2014,7.5
"DE93","Crude rate of net migration plus statistical adjustment","Lüneburg",2014,7.5
"DE94","Crude rate of net migration plus statistical adjustment","Weser-Ems",2014,7.4
"DEA1","Crude rate of net migration plus statistical adjustment","Düsseldorf",2014,6.5
"DEA2","Crude rate of net migration plus statistical adjustment","Köln",2014,7.5
"DEA3","Crude rate of net migration plus statistical adjustment","Münster",2014,4.5
"DEA4","Crude rate of net migration plus statistical adjustment","Detmold",2014,4.2
"DEA5","Crude rate of net migration plus statistical adjustment","Arnsberg",2014,5.2
"DEB1","Crude rate of net migration plus statistical adjustment","Koblenz",2014,5.8
"DEB2","Crude rate of net migration plus statistical adjustment","Trier",2014,7.7
"DEB3","Crude rate of net migration plus statistical adjustment","Rheinhessen-Pfalz",2014,7.7
"DEC0","Crude rate of net migration plus statistical adjustment","Saarland",2014,3.6
"DED2","Crude rate of net migration plus statistical adjustment","Dresden",2014,3.8
"DED4","Crude rate of net migration plus statistical adjustment","Chemnitz",2014,2.4
"DED5","Crude rate of net migration plus statistical adjustment","Leipzig",2014,14.7
"DEE0","Crude rate of net migration plus statistical adjustment","Sachsen-Anhalt",2014,2.1
"DEF0","Crude rate of net migration plus statistical adjustment","Schleswig-Holstein",2014,8.4
"DEG0","Crude rate of net migration plus statistical adjustment","Thüringen",2014,2.3
"DK01","Crude rate of net migration plus statistical adjustment","Hovedstaden",2014,7.3
"DK02","Crude rate of net migration plus statistical adjustment","Sjælland",2014,6.8
"DK03","Crude rate of net migration plus statistical adjustment","Syddanmark",2014,3.1
"DK04","Crude rate of net migration plus statistical adjustment","Midtjylland",2014,2.3
"DK05","Crude rate of net migration plus statistical adjustment","Nordjylland",2014,3.3
"EE00","Crude rate of net migration plus statistical adjustment","Eesti",2014,-0.5
"EL30","Crude rate of net migration plus statistical adjustment","Attiki",2014,-9.7
"EL41","Crude rate of net migration plus statistical adjustment","Voreio Aigaio",2014,-0.9
"EL42","Crude rate of net migration plus statistical adjustment","Notio Aigaio",2014,-1.2
"EL43","Crude rate of net migration plus statistical adjustment","Kriti",2014,0.1
"EL51","Crude rate of net migration plus statistical adjustment","Anatoliki Makedonia, Thraki",2014,0.7
"EL52","Crude rate of net migration plus statistical adjustment","Kentriki Makedonia",2014,-2.7
"EL53","Crude rate of net migration plus statistical adjustment","Dytiki Makedonia",2014,-4.6
"EL54","Crude rate of net migration plus statistical adjustment","Ipeiros",2014,-2.1
"EL61","Crude rate of net migration plus statistical adjustment","Thessalia",2014,-2
"EL62","Crude rate of net migration plus statistical adjustment","Ionia Nisia",2014,0
"EL63","Crude rate of net migration plus statistical adjustment","Dytiki Ellada",2014,-3.9
"EL64","Crude rate of net migration plus statistical adjustment","Sterea Ellada",2014,1.3
"EL65","Crude rate of net migration plus statistical adjustment","Peloponnisos",2014,1.3
"ES11","Crude rate of net migration plus statistical adjustment","Galicia",2014,-0.8
"ES12","Crude rate of net migration plus statistical adjustment","Principado de Asturias",2014,-2.7
"ES13","Crude rate of net migration plus statistical adjustment","Cantabria",2014,-1.7
"ES21","Crude rate of net migration plus statistical adjustment","País Vasco",2014,-0.6
"ES22","Crude rate of net migration plus statistical adjustment","Comunidad Foral de Navarra",2014,-1.1
"ES23","Crude rate of net migration plus statistical adjustment","La Rioja",2014,-5.1
"ES24","Crude rate of net migration plus statistical adjustment","Aragón",2014,-2.1
"ES30","Crude rate of net migration plus statistical adjustment","Comunidad de Madrid",2014,-2.4
"ES41","Crude rate of net migration plus statistical adjustment","Castilla y León",2014,-3.1
"ES42","Crude rate of net migration plus statistical adjustment","Castilla-la Mancha",2014,-6
"ES43","Crude rate of net migration plus statistical adjustment","Extremadura",2014,-2.9
"ES51","Crude rate of net migration plus statistical adjustment","Cataluña",2014,-4
"ES52","Crude rate of net migration plus statistical adjustment","Comunidad Valenciana",2014,-4
"ES53","Crude rate of net migration plus statistical adjustment","Illes Balears",2014,5.6
"ES61","Crude rate of net migration plus statistical adjustment","Andalucía",2014,-0.6
"ES62","Crude rate of net migration plus statistical adjustment","Región de Murcia",2014,-2.7
"ES63","Crude rate of net migration plus statistical adjustment","Ciudad Autónoma de Ceuta (ES)",2014,-8
"ES64","Crude rate of net migration plus statistical adjustment","Ciudad Autónoma de Melilla (ES)",2014,-5.2
"ES70","Crude rate of net migration plus statistical adjustment","Canarias (ES)",2014,4.4
"FI19","Crude rate of net migration plus statistical adjustment","Länsi-Suomi",2014,1.8
"FI1B","Crude rate of net migration plus statistical adjustment","Helsinki-Uusimaa",2014,7.2
"FI1C","Crude rate of net migration plus statistical adjustment","Etelä-Suomi",2014,1.3
"FI1D","Crude rate of net migration plus statistical adjustment","Pohjois- ja Itä-Suomi",2014,-0.3
"FI20","Crude rate of net migration plus statistical adjustment","Åland",2014,7.6
"FR10","Crude rate of net migration plus statistical adjustment","Île de France",2014,-4.4
"FR21","Crude rate of net migration plus statistical adjustment","Champagne-Ardenne",2014,-1.6
"FR22","Crude rate of net migration plus statistical adjustment","Picardie",2014,-1.9
"FR23","Crude rate of net migration plus statistical adjustment","Haute-Normandie",2014,-1.8
"FR24","Crude rate of net migration plus statistical adjustment","Centre (FR)",2014,0.7
"FR25","Crude rate of net migration plus statistical adjustment","Basse-Normandie",2014,0
"FR26","Crude rate of net migration plus statistical adjustment","Bourgogne",2014,0.2
"FR30","Crude rate of net migration plus statistical adjustment","Nord - Pas-de-Calais",2014,-3
"FR41","Crude rate of net migration plus statistical adjustment","Lorraine",2014,-2.8
"FR42","Crude rate of net migration plus statistical adjustment","Alsace",2014,0
"FR43","Crude rate of net migration plus statistical adjustment","Franche-Comté",2014,-1.7
"FR51","Crude rate of net migration plus statistical adjustment","Pays de la Loire",2014,4.1
"FR52","Crude rate of net migration plus statistical adjustment","Bretagne",2014,4.5
"FR53","Crude rate of net migration plus statistical adjustment","Poitou-Charentes",2014,3.6
"FR61","Crude rate of net migration plus statistical adjustment","Aquitaine",2014,7.5
"FR62","Crude rate of net migration plus statistical adjustment","Midi-Pyrénées",2014,6.3
"FR63","Crude rate of net migration plus statistical adjustment","Limousin",2014,0.3
"FR71","Crude rate of net migration plus statistical adjustment","Rhône-Alpes",2014,3.4
"FR72","Crude rate of net migration plus statistical adjustment","Auvergne",2014,3.2
"FR81","Crude rate of net migration plus statistical adjustment","Languedoc-Roussillon",2014,9.6
"FR82","Crude rate of net migration plus statistical adjustment","Provence-Alpes-Côte d'Azur",2014,1
"FR83","Crude rate of net migration plus statistical adjustment","Corse",2014,10.6
"FRA1","Crude rate of net migration plus statistical adjustment","Guadeloupe",2014,-9.2
"FRA2","Crude rate of net migration plus statistical adjustment","Martinique",2014,-12.6
"FRA3","Crude rate of net migration plus statistical adjustment","Guyane",2014,-2.2
"FRA4","Crude rate of net migration plus statistical adjustment","La Réunion",2014,-6.6
"HR03","Crude rate of net migration plus statistical adjustment","Jadranska Hrvatska",2014,-0.3
"HR04","Crude rate of net migration plus statistical adjustment","Kontinentalna Hrvatska",2014,-3.5
"HU10","Crude rate of net migration plus statistical adjustment","Közép-Magyarország",2014,8.1
"HU21","Crude rate of net migration plus statistical adjustment","Közép-Dunántúl",2014,-2
"HU22","Crude rate of net migration plus statistical adjustment","Nyugat-Dunántúl",2014,3.6
"HU23","Crude rate of net migration plus statistical adjustment","Dél-Dunántúl",2014,-4.4
"HU31","Crude rate of net migration plus statistical adjustment","Észak-Magyarország",2014,-6.1
"HU32","Crude rate of net migration plus statistical adjustment","Észak-Alföld",2014,-1.1
"HU33","Crude rate of net migration plus statistical adjustment","Dél-Alföld",2014,-1.3
"IE01","Crude rate of net migration plus statistical adjustment","Border, Midland and Western",2014,-12.3
"IE02","Crude rate of net migration plus statistical adjustment","Southern and Eastern",2014,0.1
"IS00","Crude rate of net migration plus statistical adjustment","Ísland",2014,3.4
"ITC1","Crude rate of net migration plus statistical adjustment","Piemonte",2014,0.6
"ITC2","Crude rate of net migration plus statistical adjustment","Valle d'Aosta/Vallée d'Aoste",2014,-1
"ITC3","Crude rate of net migration plus statistical adjustment","Liguria",2014,0.8
"ITC4","Crude rate of net migration plus statistical adjustment","Lombardia",2014,3.3
"ITF1","Crude rate of net migration plus statistical adjustment","Abruzzo",2014,1.1
"ITF2","Crude rate of net migration plus statistical adjustment","Molise",2014,-0.1
"ITF3","Crude rate of net migration plus statistical adjustment","Campania",2014,-1.3
"ITF4","Crude rate of net migration plus statistical adjustment","Puglia",2014,0.9
"ITF5","Crude rate of net migration plus statistical adjustment","Basilicata",2014,0.1
"ITF6","Crude rate of net migration plus statistical adjustment","Calabria",2014,-0.6
"ITG1","Crude rate of net migration plus statistical adjustment","Sicilia",2014,0.4
"ITG2","Crude rate of net migration plus statistical adjustment","Sardegna",2014,2
"ITH1","Crude rate of net migration plus statistical adjustment","Provincia Autonoma di Bolzano/Bozen",2014,2.7
"ITH2","Crude rate of net migration plus statistical adjustment","Provincia Autonoma di Trento",2014,2
"ITH3","Crude rate of net migration plus statistical adjustment","Veneto",2014,1.2
"ITH4","Crude rate of net migration plus statistical adjustment","Friuli-Venezia Giulia",2014,1.9
"ITH5","Crude rate of net migration plus statistical adjustment","Emilia-Romagna",2014,3.4
"ITI1","Crude rate of net migration plus statistical adjustment","Toscana",2014,3.9
"ITI2","Crude rate of net migration plus statistical adjustment","Umbria",2014,1
"ITI3","Crude rate of net migration plus statistical adjustment","Marche",2014,1.4
"ITI4","Crude rate of net migration plus statistical adjustment","Lazio",2014,4.5
"LI00","Crude rate of net migration plus statistical adjustment","Liechtenstein",2014,3.6
"LT00","Crude rate of net migration plus statistical adjustment","Lietuva",2014,-4.2
"LU00","Crude rate of net migration plus statistical adjustment","Luxembourg",2014,19.9
"LV00","Crude rate of net migration plus statistical adjustment","Latvija",2014,-4.3
"ME00","Crude rate of net migration plus statistical adjustment","Crna Gora",2014,-1.5
"MK00","Crude rate of net migration plus statistical adjustment","Poranesna jugoslovenska Republika Makedonija",2014,-0.2
"MT00","Crude rate of net migration plus statistical adjustment","Malta",2014,7.1
"NL11","Crude rate of net migration plus statistical adjustment","Groningen",2014,1.9
"NL12","Crude rate of net migration plus statistical adjustment","Friesland (NL)",2014,-0.9
"NL13","Crude rate of net migration plus statistical adjustment","Drenthe",2014,-0.2
"NL21","Crude rate of net migration plus statistical adjustment","Overijssel",2014,-1.3
"NL22","Crude rate of net migration plus statistical adjustment","Gelderland",2014,2
"NL23","Crude rate of net migration plus statistical adjustment","Flevoland",2014,-2.2
"NL31","Crude rate of net migration plus statistical adjustment","Utrecht",2014,3.3
"NL32","Crude rate of net migration plus statistical adjustment","Noord-Holland",2014,4.4
"NL33","Crude rate of net migration plus statistical adjustment","Zuid-Holland",2014,3
"NL34","Crude rate of net migration plus statistical adjustment","Zeeland",2014,0
"NL41","Crude rate of net migration plus statistical adjustment","Noord-Brabant",2014,2.4
"NL42","Crude rate of net migration plus statistical adjustment","Limburg (NL)",2014,0
"NO01","Crude rate of net migration plus statistical adjustment","Oslo og Akershus",2014,12.1
"NO02","Crude rate of net migration plus statistical adjustment","Hedmark og Oppland",2014,6.1
"NO03","Crude rate of net migration plus statistical adjustment","Sør-Østlandet",2014,6.1
"NO04","Crude rate of net migration plus statistical adjustment","Agder og Rogaland",2014,8.1
"NO05","Crude rate of net migration plus statistical adjustment","Vestlandet",2014,6.4
"NO06","Crude rate of net migration plus statistical adjustment","Trøndelag",2014,6.9
"NO07","Crude rate of net migration plus statistical adjustment","Nord-Norge",2014,4.3
"PL11","Crude rate of net migration plus statistical adjustment","Lódzkie",2014,-0.8
"PL12","Crude rate of net migration plus statistical adjustment","Mazowieckie",2014,2.6
"PL21","Crude rate of net migration plus statistical adjustment","Malopolskie",2014,1.1
"PL22","Crude rate of net migration plus statistical adjustment","Slaskie",2014,-1.6
"PL31","Crude rate of net migration plus statistical adjustment","Lubelskie",2014,-2.7
"PL32","Crude rate of net migration plus statistical adjustment","Podkarpackie",2014,-0.4
"PL33","Crude rate of net migration plus statistical adjustment","Swietokrzyskie",2014,-1.8
"PL34","Crude rate of net migration plus statistical adjustment","Podlaskie",2014,-1.9
"PL41","Crude rate of net migration plus statistical adjustment","Wielkopolskie",2014,0.1
"PL42","Crude rate of net migration plus statistical adjustment","Zachodniopomorskie",2014,-1.3
"PL43","Crude rate of net migration plus statistical adjustment","Lubuskie",2014,-1.3
"PL51","Crude rate of net migration plus statistical adjustment","Dolnoslaskie",2014,0.5
"PL52","Crude rate of net migration plus statistical adjustment","Opolskie",2014,-2.2
"PL61","Crude rate of net migration plus statistical adjustment","Kujawsko-Pomorskie",2014,-1.2
"PL62","Crude rate of net migration plus statistical adjustment","Warminsko-Mazurskie",2014,-2.5
"PL63","Crude rate of net migration plus statistical adjustment","Pomorskie",2014,1
"PT11","Crude rate of net migration plus statistical adjustment","Norte",2014,-4.4
"PT15","Crude rate of net migration plus statistical adjustment","Algarve",2014,0.1
"PT16","Crude rate of net migration plus statistical adjustment","Centro (PT)",2014,-2.7
"PT17","Crude rate of net migration plus statistical adjustment","Área Metropolitana de Lisboa",2014,0
"PT18","Crude rate of net migration plus statistical adjustment","Alentejo",2014,-7
"PT20","Crude rate of net migration plus statistical adjustment","Região Autónoma dos Açores (PT)",2014,-4.4
"PT30","Crude rate of net migration plus statistical adjustment","Região Autónoma da Madeira (PT)",2014,-6.3
"RO11","Crude rate of net migration plus statistical adjustment","Nord-Vest",2014,0.2
"RO12","Crude rate of net migration plus statistical adjustment","Centru",2014,-1
"RO21","Crude rate of net migration plus statistical adjustment","Nord-Est",2014,0.8
"RO22","Crude rate of net migration plus statistical adjustment","Sud-Est",2014,-2.6
"RO31","Crude rate of net migration plus statistical adjustment","Sud - Muntenia",2014,-2.4
"RO32","Crude rate of net migration plus statistical adjustment","Bucuresti - Ilfov",2014,1.3
"RO41","Crude rate of net migration plus statistical adjustment","Sud-Vest Oltenia",2014,-2.9
"RO42","Crude rate of net migration plus statistical adjustment","Vest",2014,0.4
"SE11","Crude rate of net migration plus statistical adjustment","Stockholm",2014,9.7
"SE12","Crude rate of net migration plus statistical adjustment","Östra Mellansverige",2014,7.9
"SE21","Crude rate of net migration plus statistical adjustment","Småland med öarna",2014,7.3
"SE22","Crude rate of net migration plus statistical adjustment","Sydsverige",2014,8.6
"SE23","Crude rate of net migration plus statistical adjustment","Västsverige",2014,8
"SE31","Crude rate of net migration plus statistical adjustment","Norra Mellansverige",2014,6.3
"SE32","Crude rate of net migration plus statistical adjustment","Mellersta Norrland",2014,5.1
"SE33","Crude rate of net migration plus statistical adjustment","Övre Norrland",2014,3.8
"SI03","Crude rate of net migration plus statistical adjustment","Vzhodna Slovenija",2014,-1.1
"SI04","Crude rate of net migration plus statistical adjustment","Zahodna Slovenija",2014,0.7
"SK01","Crude rate of net migration plus statistical adjustment","Bratislavský kraj",2014,7.7
"SK02","Crude rate of net migration plus statistical adjustment","Západné Slovensko",2014,0.2
"SK03","Crude rate of net migration plus statistical adjustment","Stredné Slovensko",2014,-1
"SK04","Crude rate of net migration plus statistical adjustment","Východné Slovensko",2014,-1.3
"TR10","Crude rate of net migration plus statistical adjustment","Istanbul",2014,2.4
"TR21","Crude rate of net migration plus statistical adjustment","Tekirdag, Edirne, Kirklareli",2014,16.6
"TR22","Crude rate of net migration plus statistical adjustment","Balikesir, Çanakkale",2014,18.3
"TR31","Crude rate of net migration plus statistical adjustment","Izmir",2014,4.9
"TR32","Crude rate of net migration plus statistical adjustment","Aydin, Denizli, Mugla",2014,14.7
"TR33","Crude rate of net migration plus statistical adjustment","Manisa, Afyonkarahisar, Kütahya, Usak",2014,-3.8
"TR41","Crude rate of net migration plus statistical adjustment","Bursa, Eskisehir, Bilecik",2014,7.1
"TR42","Crude rate of net migration plus statistical adjustment","Kocaeli, Sakarya, Düzce, Bolu, Yalova",2014,10.5
"TR51","Crude rate of net migration plus statistical adjustment","Ankara",2014,10
"TR52","Crude rate of net migration plus statistical adjustment","Konya, Karaman",2014,1.6
"TR61","Crude rate of net migration plus statistical adjustment","Antalya, Isparta, Burdur",2014,12.5
"TR62","Crude rate of net migration plus statistical adjustment","Adana, Mersin",2014,-3.3
"TR63","Crude rate of net migration plus statistical adjustment","Hatay, Kahramanmaras, Osmaniye",2014,-4.1
"TR71","Crude rate of net migration plus statistical adjustment","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir",2014,-11
"TR72","Crude rate of net migration plus statistical adjustment","Kayseri, Sivas, Yozgat",2014,-4.5
"TR81","Crude rate of net migration plus statistical adjustment","Zonguldak, Karabük, Bartin",2014,-6.2
"TR82","Crude rate of net migration plus statistical adjustment","Kastamonu, Çankiri, Sinop",2014,-10.6
"TR83","Crude rate of net migration plus statistical adjustment","Samsun, Tokat, Çorum, Amasya",2014,-5.6
"TR90","Crude rate of net migration plus statistical adjustment","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane",2014,-0.8
"TRA1","Crude rate of net migration plus statistical adjustment","Erzurum, Erzincan, Bayburt",2014,-8.6
"TRA2","Crude rate of net migration plus statistical adjustment","Agri, Kars, Igdir, Ardahan",2014,-26.9
"TRB1","Crude rate of net migration plus statistical adjustment","Malatya, Elazig, Bingöl, Tunceli",2014,-6.3
"TRB2","Crude rate of net migration plus statistical adjustment","Van, Mus, Bitlis, Hakkari",2014,-15.5
"TRC1","Crude rate of net migration plus statistical adjustment","Gaziantep, Adiyaman, Kilis",2014,-3.5
"TRC2","Crude rate of net migration plus statistical adjustment","Sanliurfa, Diyarbakir",2014,-6.9
"TRC3","Crude rate of net migration plus statistical adjustment","Mardin, Batman, Sirnak, Siirt",2014,-7.6
"UKC1","Crude rate of net migration plus statistical adjustment","Tees Valley and Durham",2014,3
"UKC2","Crude rate of net migration plus statistical adjustment","Northumberland and Tyne and Wear",2014,4.1
"UKD1","Crude rate of net migration plus statistical adjustment","Cumbria",2014,1.6
"UKD3","Crude rate of net migration plus statistical adjustment","Greater Manchester",2014,2.9
"UKD4","Crude rate of net migration plus statistical adjustment","Lancashire",2014,1.8
"UKD6","Crude rate of net migration plus statistical adjustment","Cheshire",2014,4.2
"UKD7","Crude rate of net migration plus statistical adjustment","Merseyside",2014,2.2
"UKE1","Crude rate of net migration plus statistical adjustment","East Yorkshire and Northern Lincolnshire",2014,2.6
"UKE2","Crude rate of net migration plus statistical adjustment","North Yorkshire",2014,3.6
"UKE3","Crude rate of net migration plus statistical adjustment","South Yorkshire",2014,3.8
"UKE4","Crude rate of net migration plus statistical adjustment","West Yorkshire",2014,2.4
"UKF1","Crude rate of net migration plus statistical adjustment","Derbyshire and Nottinghamshire",2014,5
"UKF2","Crude rate of net migration plus statistical adjustment","Leicestershire, Rutland and Northamptonshire",2014,6.1
"UKF3","Crude rate of net migration plus statistical adjustment","Lincolnshire",2014,8.8
"UKG1","Crude rate of net migration plus statistical adjustment","Herefordshire, Worcestershire and Warwickshire",2014,5.3
"UKG2","Crude rate of net migration plus statistical adjustment","Shropshire and Staffordshire",2014,3.5
"UKG3","Crude rate of net migration plus statistical adjustment","West Midlands",2014,3.6
"UKH1","Crude rate of net migration plus statistical adjustment","East Anglia",2014,6.8
"UKH2","Crude rate of net migration plus statistical adjustment","Bedfordshire and Hertfordshire",2014,7.8
"UKH3","Crude rate of net migration plus statistical adjustment","Essex",2014,8
"UKI3","Crude rate of net migration plus statistical adjustment","Inner London - West",2014,3.4
"UKI4","Crude rate of net migration plus statistical adjustment","Inner London - East",2014,7.9
"UKI5","Crude rate of net migration plus statistical adjustment","Outer London - East and North East",2014,6.5
"UKI6","Crude rate of net migration plus statistical adjustment","Outer London - South",2014,5
"UKI7","Crude rate of net migration plus statistical adjustment","Outer London - West and North West",2014,4
"UKJ1","Crude rate of net migration plus statistical adjustment","Berkshire, Buckinghamshire and Oxfordshire",2014,4.9
"UKJ2","Crude rate of net migration plus statistical adjustment","Surrey, East and West Sussex",2014,7.8
"UKJ3","Crude rate of net migration plus statistical adjustment","Hampshire and Isle of Wight",2014,5.4
"UKJ4","Crude rate of net migration plus statistical adjustment","Kent",2014,8.2
"UKK1","Crude rate of net migration plus statistical adjustment","Gloucestershire, Wiltshire and Bristol/Bath area",2014,6.6
"UKK2","Crude rate of net migration plus statistical adjustment","Dorset and Somerset",2014,7.8
"UKK3","Crude rate of net migration plus statistical adjustment","Cornwall and Isles of Scilly",2014,9.5
"UKK4","Crude rate of net migration plus statistical adjustment","Devon",2014,8.5
"UKL1","Crude rate of net migration plus statistical adjustment","West Wales and The Valleys",2014,4
"UKL2","Crude rate of net migration plus statistical adjustment","East Wales",2014,4.4
"UKM2","Crude rate of net migration plus statistical adjustment","Eastern Scotland",2014,4.5
"UKM3","Crude rate of net migration plus statistical adjustment","South Western Scotland",2014,1.4
"UKM5","Crude rate of net migration plus statistical adjustment","North Eastern Scotland",2014,6.9
"UKM6","Crude rate of net migration plus statistical adjustment","Highlands and Islands",2014,1.2
"UKN0","Crude rate of net migration plus statistical adjustment","Northern Ireland (UK)",2014,0
"AT11","Crude rate of total population change","Burgenland (AT)",2014,3
"AT12","Crude rate of total population change","Niederösterreich",2014,5.8
"AT13","Crude rate of total population change","Wien",2014,16.4
"AT21","Crude rate of total population change","Kärnten",2014,2.3
"AT22","Crude rate of total population change","Steiermark",2014,4.6
"AT31","Crude rate of total population change","Oberösterreich",2014,6.5
"AT32","Crude rate of total population change","Salzburg",2014,7.3
"AT33","Crude rate of total population change","Tirol",2014,9.5
"AT34","Crude rate of total population change","Vorarlberg",2014,7.6
"BE10","Crude rate of total population change","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest",2014,10.9
"BE21","Crude rate of total population change","Prov. Antwerpen",2014,4.9
"BE22","Crude rate of total population change","Prov. Limburg (BE)",2014,4
"BE23","Crude rate of total population change","Prov. Oost-Vlaanderen",2014,5.2
"BE24","Crude rate of total population change","Prov. Vlaams-Brabant",2014,5.9
"BE25","Crude rate of total population change","Prov. West-Vlaanderen",2014,2.2
"BE31","Crude rate of total population change","Prov. Brabant Wallon",2014,6.8
"BE32","Crude rate of total population change","Prov. Hainaut",2014,2.2
"BE33","Crude rate of total population change","Prov. Liège",2014,2.2
"BE34","Crude rate of total population change","Prov. Luxembourg (BE)",2014,6.7
"BE35","Crude rate of total population change","Prov. Namur",2014,5.2
"BG31","Crude rate of total population change","Severozapaden",2014,-16.5
"BG32","Crude rate of total population change","Severen tsentralen",2014,-12.4
"BG33","Crude rate of total population change","Severoiztochen",2014,-4.8
"BG34","Crude rate of total population change","Yugoiztochen",2014,-4.9
"BG41","Crude rate of total population change","Yugozapaden",2014,-1.1
"BG42","Crude rate of total population change","Yuzhen tsentralen",2014,-5.4
"CH01","Crude rate of total population change","Région lémanique",2014,15.9
"CH02","Crude rate of total population change","Espace Mittelland",2014,9.8
"CH03","Crude rate of total population change","Nordwestschweiz",2014,11.5
"CH04","Crude rate of total population change","Zürich",2014,14.5
"CH05","Crude rate of total population change","Ostschweiz",2014,8.6
"CH06","Crude rate of total population change","Zentralschweiz",2014,10.6
"CH07","Crude rate of total population change","Ticino",2014,11
"CY00","Crude rate of total population change","Kypros",2014,-12.9
"CZ01","Crude rate of total population change","Praha",2014,12.7
"CZ02","Crude rate of total population change","Strední Cechy",2014,9.9
"CZ03","Crude rate of total population change","Jihozápad",2014,1.9
"CZ04","Crude rate of total population change","Severozápad",2014,-1.9
"CZ05","Crude rate of total population change","Severovýchod",2014,0.2
"CZ06","Crude rate of total population change","Jihovýchod",2014,1.5
"CZ07","Crude rate of total population change","Strední Morava",2014,-1.4
"CZ08","Crude rate of total population change","Moravskoslezsko",2014,-3.4
"DE11","Crude rate of total population change","Stuttgart",2014,8.9
"DE12","Crude rate of total population change","Karlsruhe",2014,6.8
"DE13","Crude rate of total population change","Freiburg",2014,7.8
"DE14","Crude rate of total population change","Tübingen",2014,8.1
"DE21","Crude rate of total population change","Oberbayern",2014,11.3
"DE22","Crude rate of total population change","Niederbayern",2014,7
"DE23","Crude rate of total population change","Oberpfalz",2014,4.4
"DE24","Crude rate of total population change","Oberfranken",2014,-0.4
"DE25","Crude rate of total population change","Mittelfranken",2014,4.6
"DE26","Crude rate of total population change","Unterfranken",2014,0.7
"DE27","Crude rate of total population change","Schwaben",2014,8.4
"DE30","Crude rate of total population change","Berlin",2014,13.9
"DE40","Crude rate of total population change","Brandenburg",2014,3.5
