"unit","geo","time","values"
"PPS_HAB_EU","BG34",2010,36
"PPS_HAB_EU","BG41",2010,76
"PPS_HAB_EU","BG42",2010,31
"PPS_HAB_EU","CY00",2010,102
"PPS_HAB_EU","CZ01",2010,175
"PPS_HAB_EU","CZ02",2010,72
"PPS_HAB_EU","CZ03",2010,71
"PPS_HAB_EU","CZ04",2010,63
"PPS_HAB_EU","CZ05",2010,67
"PPS_HAB_EU","CZ06",2010,73
"PPS_HAB_EU","CZ07",2010,64
"PPS_HAB_EU","CZ08",2010,67
"PPS_HAB_EU","DE11",2010,153
"PPS_HAB_EU","DE12",2010,138
"PPS_HAB_EU","DE13",2010,116
"PPS_HAB_EU","DE14",2010,129
"PPS_HAB_EU","DE21",2010,170
"PPS_HAB_EU","DE22",2010,118
"PPS_HAB_EU","DE23",2010,123
"PPS_HAB_EU","DE24",2010,110
"PPS_HAB_EU","DE25",2010,130
"PPS_HAB_EU","DE26",2010,120
"PPS_HAB_EU","DE27",2010,120
"PPS_HAB_EU","DE30",2010,115
"PPS_HAB_EU","DE40",2010,86
"PPS_HAB_EU","DE50",2010,156
"PPS_HAB_EU","DE60",2010,204
"PPS_HAB_EU","DE71",2010,164
"PPS_HAB_EU","DE72",2010,107
"PPS_HAB_EU","DE73",2010,114
"PPS_HAB_EU","DE80",2010,82
"PPS_HAB_EU","DE91",2010,121
"PPS_HAB_EU","DE92",2010,117
"PPS_HAB_EU","DE93",2010,84
"PPS_HAB_EU","DE94",2010,108
"PPS_HAB_EU","DEA1",2010,132
"PPS_HAB_EU","DEA2",2010,131
"PPS_HAB_EU","DEA3",2010,107
"PPS_HAB_EU","DEA4",2010,117
"PPS_HAB_EU","DEA5",2010,109
"PPS_HAB_EU","DEB1",2010,105
"PPS_HAB_EU","DEB2",2010,96
"PPS_HAB_EU","DEB3",2010,117
"PPS_HAB_EU","DEC0",2010,114
"PPS_HAB_EU","DED2",2010,89
"PPS_HAB_EU","DED4",2010,83
"PPS_HAB_EU","DED5",2010,93
"PPS_HAB_EU","DEE0",2010,84
"PPS_HAB_EU","DEF0",2010,100
"PPS_HAB_EU","DEG0",2010,83
"PPS_HAB_EU","DK01",2010,158
"PPS_HAB_EU","DK02",2010,87
"PPS_HAB_EU","DK03",2010,111
"PPS_HAB_EU","DK04",2010,112
"PPS_HAB_EU","DK05",2010,107
"PPS_HAB_EU","EE00",2010,63
"PPS_HAB_EU","EL30",2010,118
"PPS_HAB_EU","EL41",2010,68
"PPS_HAB_EU","EL42",2010,93
"PPS_HAB_EU","EL43",2010,74
"PPS_HAB_EU","EL51",2010,64
"PPS_HAB_EU","EL52",2010,68
"PPS_HAB_EU","EL53",2010,75
"PPS_HAB_EU","EL54",2010,61
"PPS_HAB_EU","EL61",2010,62
"PPS_HAB_EU","EL62",2010,82
"PPS_HAB_EU","EL63",2010,66
"PPS_HAB_EU","EL64",2010,76
"PPS_HAB_EU","EL65",2010,69
"PPS_HAB_EU","ES11",2010,86
"PPS_HAB_EU","ES12",2010,89
"PPS_HAB_EU","ES13",2010,91
"PPS_HAB_EU","ES21",2010,126
"PPS_HAB_EU","ES22",2010,120
"PPS_HAB_EU","ES23",2010,105
"PPS_HAB_EU","ES24",2010,107
"PPS_HAB_EU","ES30",2010,130
"PPS_HAB_EU","ES41",2010,91
"PPS_HAB_EU","ES42",2010,79
"PPS_HAB_EU","ES43",2010,69
"PPS_HAB_EU","ES51",2010,114
"PPS_HAB_EU","ES52",2010,86
"PPS_HAB_EU","ES53",2010,101
"PPS_HAB_EU","ES61",2010,74
"PPS_HAB_EU","ES62",2010,80
"PPS_HAB_EU","ES63",2010,83
"PPS_HAB_EU","ES64",2010,77
"PPS_HAB_EU","ES70",2010,84
"PPS_HAB_EU","FI19",2010,103
"PPS_HAB_EU","FI1B",2010,157
"PPS_HAB_EU","FI1C",2010,98
"PPS_HAB_EU","FI1D",2010,92
"PPS_HAB_EU","FI20",2010,136
"PPS_HAB_EU","FR10",2010,181
"PPS_HAB_EU","FR21",2010,93
"PPS_HAB_EU","FR22",2010,82
"PPS_HAB_EU","FR23",2010,93
"PPS_HAB_EU","FR24",2010,90
"PPS_HAB_EU","FR25",2010,87
"PPS_HAB_EU","FR26",2010,89
"PPS_HAB_EU","FR30",2010,87
"PPS_HAB_EU","FR41",2010,82
"PPS_HAB_EU","FR42",2010,99
"PPS_HAB_EU","FR43",2010,85
"PPS_HAB_EU","FR51",2010,94
"PPS_HAB_EU","FR52",2010,89
"PPS_HAB_EU","FR53",2010,86
"PPS_HAB_EU","FR61",2010,95
"PPS_HAB_EU","FR62",2010,94
"PPS_HAB_EU","FR63",2010,80
"PPS_HAB_EU","FR71",2010,107
"PPS_HAB_EU","FR72",2010,86
"PPS_HAB_EU","FR81",2010,83
"PPS_HAB_EU","FR82",2010,102
"PPS_HAB_EU","FR83",2010,89
"PPS_HAB_EU","FRA1",2010,73
"PPS_HAB_EU","FRA2",2010,74
"PPS_HAB_EU","FRA3",2010,53
"PPS_HAB_EU","FRA4",2010,67
"PPS_HAB_EU","FRA5",2010,28
"PPS_HAB_EU","HR03",2010,56
"PPS_HAB_EU","HR04",2010,60
"PPS_HAB_EU","HU10",2010,107
"PPS_HAB_EU","HU21",2010,56
"PPS_HAB_EU","HU22",2010,64
"PPS_HAB_EU","HU23",2010,44
"PPS_HAB_EU","HU31",2010,39
"PPS_HAB_EU","HU32",2010,41
"PPS_HAB_EU","HU33",2010,42
"PPS_HAB_EU","IE01",2010,85
"PPS_HAB_EU","IE02",2010,147
"PPS_HAB_EU","ITC1",2010,110
"PPS_HAB_EU","ITC2",2010,136
"PPS_HAB_EU","ITC3",2010,113
"PPS_HAB_EU","ITC4",2010,137
"PPS_HAB_EU","ITF1",2010,89
"PPS_HAB_EU","ITF2",2010,80
"PPS_HAB_EU","ITF3",2010,67
"PPS_HAB_EU","ITF4",2010,66
"PPS_HAB_EU","ITF5",2010,72
"PPS_HAB_EU","ITF6",2010,64
"PPS_HAB_EU","ITG1",2010,68
"PPS_HAB_EU","ITG2",2010,77
"PPS_HAB_EU","ITH1",2010,146
"PPS_HAB_EU","ITH2",2010,130
"PPS_HAB_EU","ITH3",2010,114
"PPS_HAB_EU","ITH4",2010,111
"PPS_HAB_EU","ITH5",2010,123
"PPS_HAB_EU","ITI1",2010,109
"PPS_HAB_EU","ITI2",2010,95
"PPS_HAB_EU","ITI3",2010,99
"PPS_HAB_EU","ITI4",2010,128
"PPS_HAB_EU","LT00",2010,60
"PPS_HAB_EU","LU00",2010,254
"PPS_HAB_EU","LV00",2010,52
"PPS_HAB_EU","MK00",2010,35
"PPS_HAB_EU","MT00",2010,86
"PPS_HAB_EU","NL11",2010,175
"PPS_HAB_EU","NL12",2010,95
"PPS_HAB_EU","NL13",2010,94
"PPS_HAB_EU","NL21",2010,110
"PPS_HAB_EU","NL22",2010,112
"PPS_HAB_EU","NL23",2010,105
"PPS_HAB_EU","NL31",2010,161
"PPS_HAB_EU","NL32",2010,165
"PPS_HAB_EU","NL33",2010,138
"PPS_HAB_EU","NL34",2010,104
"PPS_HAB_EU","NL41",2010,135
"PPS_HAB_EU","NL42",2010,109
"PPS_HAB_EU","PL11",2010,57
"PPS_HAB_EU","PL12",2010,98
"PPS_HAB_EU","PL21",2010,54
"PPS_HAB_EU","PL22",2010,66
"PPS_HAB_EU","PL31",2010,43
"PPS_HAB_EU","PL32",2010,43
"PPS_HAB_EU","PL33",2010,48
"PPS_HAB_EU","PL34",2010,45
"PPS_HAB_EU","PL41",2010,65
"PPS_HAB_EU","PL42",2010,53
"PPS_HAB_EU","PL43",2010,52
"PPS_HAB_EU","PL51",2010,70
"PPS_HAB_EU","PL52",2010,51
"PPS_HAB_EU","PL61",2010,51
"PPS_HAB_EU","PL62",2010,45
"PPS_HAB_EU","PL63",2010,59
"PPS_HAB_EU","PT11",2010,65
"PPS_HAB_EU","PT15",2010,80
"PPS_HAB_EU","PT16",2010,69
"PPS_HAB_EU","PT17",2010,114
"PPS_HAB_EU","PT18",2010,74
"PPS_HAB_EU","PT20",2010,74
"PPS_HAB_EU","PT30",2010,78
"PPS_HAB_EU","RO11",2010,44
"PPS_HAB_EU","RO12",2010,47
"PPS_HAB_EU","RO21",2010,30
"PPS_HAB_EU","RO22",2010,40
"PPS_HAB_EU","RO31",2010,41
"PPS_HAB_EU","RO32",2010,121
"PPS_HAB_EU","RO41",2010,38
"PPS_HAB_EU","RO42",2010,56
"PPS_HAB_EU","SE11",2010,174
"PPS_HAB_EU","SE12",2010,109
"PPS_HAB_EU","SE21",2010,106
"PPS_HAB_EU","SE22",2010,108
"PPS_HAB_EU","SE23",2010,120
"PPS_HAB_EU","SE31",2010,103
"PPS_HAB_EU","SE32",2010,116
"PPS_HAB_EU","SE33",2010,124
"PPS_HAB_EU","SI03",2010,68
"PPS_HAB_EU","SI04",2010,100
"PPS_HAB_EU","SK01",2010,178
"PPS_HAB_EU","SK02",2010,68
"PPS_HAB_EU","SK03",2010,59
"PPS_HAB_EU","SK04",2010,50
"PPS_HAB_EU","UKC1",2010,76
"PPS_HAB_EU","UKC2",2010,82
"PPS_HAB_EU","UKD1",2010,93
"PPS_HAB_EU","UKD3",2010,93
"PPS_HAB_EU","UKD4",2010,83
"PPS_HAB_EU","UKD6",2010,122
"PPS_HAB_EU","UKD7",2010,86
"PPS_HAB_EU","UKE1",2010,88
"PPS_HAB_EU","UKE2",2010,97
"PPS_HAB_EU","UKE3",2010,78
"PPS_HAB_EU","UKE4",2010,92
"PPS_HAB_EU","UKF1",2010,85
"PPS_HAB_EU","UKF2",2010,97
"PPS_HAB_EU","UKF3",2010,78
"PPS_HAB_EU","UKG1",2010,93
"PPS_HAB_EU","UKG2",2010,81
"PPS_HAB_EU","UKG3",2010,87
"PPS_HAB_EU","UKH1",2010,100
"PPS_HAB_EU","UKH2",2010,113
"PPS_HAB_EU","UKH3",2010,90
"PPS_HAB_EU","UKI3",2010,541
"PPS_HAB_EU","UKI4",2010,176
"PPS_HAB_EU","UKI5",2010,77
"PPS_HAB_EU","UKI6",2010,96
"PPS_HAB_EU","UKI7",2010,111
"PPS_HAB_EU","UKJ1",2010,145
"PPS_HAB_EU","UKJ2",2010,113
"PPS_HAB_EU","UKJ3",2010,111
"PPS_HAB_EU","UKJ4",2010,88
"PPS_HAB_EU","UKK1",2010,116
"PPS_HAB_EU","UKK2",2010,89
"PPS_HAB_EU","UKK3",2010,77
"PPS_HAB_EU","UKK4",2010,86
"PPS_HAB_EU","UKL1",2010,67
"PPS_HAB_EU","UKL2",2010,90
"PPS_HAB_EU","UKM2",2010,99
"PPS_HAB_EU","UKM3",2010,89
"PPS_HAB_EU","UKM5",2010,153
"PPS_HAB_EU","UKM6",2010,90
"PPS_HAB_EU","UKN0",2010,84
"PPS_HAB_EU","AT11",2011,84
"PPS_HAB_EU","AT12",2011,104
"PPS_HAB_EU","AT13",2011,162
"PPS_HAB_EU","AT21",2011,108
"PPS_HAB_EU","AT22",2011,113
"PPS_HAB_EU","AT31",2011,128
"PPS_HAB_EU","AT32",2011,149
"PPS_HAB_EU","AT33",2011,131
"PPS_HAB_EU","AT34",2011,133
"PPS_HAB_EU","BE10",2011,217
"PPS_HAB_EU","BE21",2011,139
"PPS_HAB_EU","BE22",2011,98
"PPS_HAB_EU","BE23",2011,108
"PPS_HAB_EU","BE24",2011,125
"PPS_HAB_EU","BE25",2011,113
"PPS_HAB_EU","BE31",2011,128
"PPS_HAB_EU","BE32",2011,78
"PPS_HAB_EU","BE33",2011,88
"PPS_HAB_EU","BE34",2011,79
"PPS_HAB_EU","BE35",2011,84
"PPS_HAB_EU","BG31",2011,28
"PPS_HAB_EU","BG32",2011,30
"PPS_HAB_EU","BG33",2011,37
"PPS_HAB_EU","BG34",2011,36
"PPS_HAB_EU","BG41",2011,75
"PPS_HAB_EU","BG42",2011,32
"PPS_HAB_EU","CY00",2011,96
"PPS_HAB_EU","CZ01",2011,174
"PPS_HAB_EU","CZ02",2011,75
"PPS_HAB_EU","CZ03",2011,72
"PPS_HAB_EU","CZ04",2011,63
"PPS_HAB_EU","CZ05",2011,68
"PPS_HAB_EU","CZ06",2011,75
"PPS_HAB_EU","CZ07",2011,67
"PPS_HAB_EU","CZ08",2011,71
"PPS_HAB_EU","DE11",2011,158
"PPS_HAB_EU","DE12",2011,142
"PPS_HAB_EU","DE13",2011,121
"PPS_HAB_EU","DE14",2011,134
"PPS_HAB_EU","DE21",2011,176
"PPS_HAB_EU","DE22",2011,122
"PPS_HAB_EU","DE23",2011,126
"PPS_HAB_EU","DE24",2011,112
"PPS_HAB_EU","DE25",2011,134
"PPS_HAB_EU","DE26",2011,125
"PPS_HAB_EU","DE27",2011,122
"PPS_HAB_EU","DE30",2011,121
"PPS_HAB_EU","DE40",2011,87
"PPS_HAB_EU","DE50",2011,157
"PPS_HAB_EU","DE60",2011,207
"PPS_HAB_EU","DE71",2011,165
"PPS_HAB_EU","DE72",2011,108
"PPS_HAB_EU","DE73",2011,114
"PPS_HAB_EU","DE80",2011,83
"PPS_HAB_EU","DE91",2011,129
"PPS_HAB_EU","DE92",2011,121
"PPS_HAB_EU","DE93",2011,86
"PPS_HAB_EU","DE94",2011,110
"PPS_HAB_EU","DEA1",2011,134
"PPS_HAB_EU","DEA2",2011,133
"PPS_HAB_EU","DEA3",2011,108
"PPS_HAB_EU","DEA4",2011,119
"PPS_HAB_EU","DEA5",2011,112
"PPS_HAB_EU","DEB1",2011,106
"PPS_HAB_EU","DEB2",2011,96
"PPS_HAB_EU","DEB3",2011,118
"PPS_HAB_EU","DEC0",2011,118
"PPS_HAB_EU","DED2",2011,90
"PPS_HAB_EU","DED4",2011,85
"PPS_HAB_EU","DED5",2011,98
"PPS_HAB_EU","DEE0",2011,84
"PPS_HAB_EU","DEF0",2011,101
"PPS_HAB_EU","DEG0",2011,86
"PPS_HAB_EU","DK01",2011,154
"PPS_HAB_EU","DK02",2011,85
"PPS_HAB_EU","DK03",2011,111
"PPS_HAB_EU","DK04",2011,114
"PPS_HAB_EU","DK05",2011,106
"PPS_HAB_EU","EE00",2011,69
"PPS_HAB_EU","EL30",2011,105
"PPS_HAB_EU","EL41",2011,61
"PPS_HAB_EU","EL42",2011,81
"PPS_HAB_EU","EL43",2011,64
"PPS_HAB_EU","EL51",2011,55
"PPS_HAB_EU","EL52",2011,60
"PPS_HAB_EU","EL53",2011,70
"PPS_HAB_EU","EL54",2011,55
"PPS_HAB_EU","EL61",2011,55
"PPS_HAB_EU","EL62",2011,69
"PPS_HAB_EU","EL63",2011,58
"PPS_HAB_EU","EL64",2011,68
"PPS_HAB_EU","EL65",2011,62
"PPS_HAB_EU","ES11",2011,83
"PPS_HAB_EU","ES12",2011,86
"PPS_HAB_EU","ES13",2011,87
"PPS_HAB_EU","ES21",2011,122
"PPS_HAB_EU","ES22",2011,117
"PPS_HAB_EU","ES23",2011,101
"PPS_HAB_EU","ES24",2011,104
"PPS_HAB_EU","ES30",2011,127
"PPS_HAB_EU","ES41",2011,89
"PPS_HAB_EU","ES42",2011,76
"PPS_HAB_EU","ES43",2011,65
"PPS_HAB_EU","ES51",2011,109
"PPS_HAB_EU","ES52",2011,83
"PPS_HAB_EU","ES53",2011,98
"PPS_HAB_EU","ES61",2011,71
"PPS_HAB_EU","ES62",2011,77
"PPS_HAB_EU","ES63",2011,78
"PPS_HAB_EU","ES64",2011,73
"PPS_HAB_EU","ES70",2011,81
"PPS_HAB_EU","FI19",2011,106
"PPS_HAB_EU","FI1B",2011,154
"PPS_HAB_EU","FI1C",2011,102
"PPS_HAB_EU","FI1D",2011,95
"PPS_HAB_EU","FI20",2011,135
"PPS_HAB_EU","FR10",2011,177
"PPS_HAB_EU","FR21",2011,97
"PPS_HAB_EU","FR22",2011,83
"PPS_HAB_EU","FR23",2011,94
"PPS_HAB_EU","FR24",2011,91
"PPS_HAB_EU","FR25",2011,88
"PPS_HAB_EU","FR26",2011,90
"PPS_HAB_EU","FR30",2011,88
"PPS_HAB_EU","FR41",2011,82
"PPS_HAB_EU","FR42",2011,100
"PPS_HAB_EU","FR43",2011,85
"PPS_HAB_EU","FR51",2011,96
"PPS_HAB_EU","FR52",2011,90
"PPS_HAB_EU","FR53",2011,87
"PPS_HAB_EU","FR61",2011,96
"PPS_HAB_EU","FR62",2011,95
"PPS_HAB_EU","FR63",2011,80
"PPS_HAB_EU","FR71",2011,109
"PPS_HAB_EU","FR72",2011,88
"PPS_HAB_EU","FR81",2011,83
"PPS_HAB_EU","FR82",2011,102
"PPS_HAB_EU","FR83",2011,89
"PPS_HAB_EU","FRA1",2011,72
"PPS_HAB_EU","FRA2",2011,74
"PPS_HAB_EU","FRA3",2011,52
"PPS_HAB_EU","FRA4",2011,65
"PPS_HAB_EU","FRA5",2011,28
"PPS_HAB_EU","HR03",2011,57
"PPS_HAB_EU","HR04",2011,61
"PPS_HAB_EU","HU10",2011,106
"PPS_HAB_EU","HU21",2011,58
"PPS_HAB_EU","HU22",2011,66
"PPS_HAB_EU","HU23",2011,44
"PPS_HAB_EU","HU31",2011,39
"PPS_HAB_EU","HU32",2011,42
"PPS_HAB_EU","HU33",2011,44
"PPS_HAB_EU","IE01",2011,88
"PPS_HAB_EU","IE02",2011,148
"PPS_HAB_EU","ITC1",2011,109
"PPS_HAB_EU","ITC2",2011,135
"PPS_HAB_EU","ITC3",2011,113
"PPS_HAB_EU","ITC4",2011,136
"PPS_HAB_EU","ITF1",2011,90
"PPS_HAB_EU","ITF2",2011,78
"PPS_HAB_EU","ITF3",2011,65
"PPS_HAB_EU","ITF4",2011,65
"PPS_HAB_EU","ITF5",2011,72
"PPS_HAB_EU","ITF6",2011,64
"PPS_HAB_EU","ITG1",2011,66
"PPS_HAB_EU","ITG2",2011,76
"PPS_HAB_EU","ITH1",2011,146
"PPS_HAB_EU","ITH2",2011,128
"PPS_HAB_EU","ITH3",2011,115
"PPS_HAB_EU","ITH4",2011,110
"PPS_HAB_EU","ITH5",2011,124
"PPS_HAB_EU","ITI1",2011,109
"PPS_HAB_EU","ITI2",2011,93
"PPS_HAB_EU","ITI3",2011,98
"PPS_HAB_EU","ITI4",2011,126
"PPS_HAB_EU","LT00",2011,65
"PPS_HAB_EU","LU00",2011,263
"PPS_HAB_EU","LV00",2011,56
"PPS_HAB_EU","MK00",2011,34
"PPS_HAB_EU","MT00",2011,84
"PPS_HAB_EU","NL11",2011,177
"PPS_HAB_EU","NL12",2011,97
"PPS_HAB_EU","NL13",2011,94
"PPS_HAB_EU","NL21",2011,111
"PPS_HAB_EU","NL22",2011,114
"PPS_HAB_EU","NL23",2011,103
"PPS_HAB_EU","NL31",2011,159
"PPS_HAB_EU","NL32",2011,163
"PPS_HAB_EU","NL33",2011,134
"PPS_HAB_EU","NL34",2011,105
"PPS_HAB_EU","NL41",2011,136
"PPS_HAB_EU","NL42",2011,110
"PPS_HAB_EU","NO01",2011,185
"PPS_HAB_EU","NO02",2011,101
"PPS_HAB_EU","NO03",2011,106
"PPS_HAB_EU","NO04",2011,144
"PPS_HAB_EU","NO05",2011,140
"PPS_HAB_EU","NO06",2011,121
"PPS_HAB_EU","NO07",2011,116
"PPS_HAB_EU","PL11",2011,59
"PPS_HAB_EU","PL12",2011,102
"PPS_HAB_EU","PL21",2011,57
"PPS_HAB_EU","PL22",2011,69
"PPS_HAB_EU","PL31",2011,45
"PPS_HAB_EU","PL32",2011,45
"PPS_HAB_EU","PL33",2011,49
"PPS_HAB_EU","PL34",2011,47
"PPS_HAB_EU","PL41",2011,68
"PPS_HAB_EU","PL42",2011,54
"PPS_HAB_EU","PL43",2011,53
"PPS_HAB_EU","PL51",2011,73
"PPS_HAB_EU","PL52",2011,53
"PPS_HAB_EU","PL61",2011,53
"PPS_HAB_EU","PL62",2011,46
"PPS_HAB_EU","PL63",2011,62
"PPS_HAB_EU","PT11",2011,63
"PPS_HAB_EU","PT15",2011,76
"PPS_HAB_EU","PT16",2011,66
"PPS_HAB_EU","PT17",2011,109
"PPS_HAB_EU","PT18",2011,71
"PPS_HAB_EU","PT20",2011,71
"PPS_HAB_EU","PT30",2011,77
"PPS_HAB_EU","RO11",2011,44
"PPS_HAB_EU","RO12",2011,47
"PPS_HAB_EU","RO21",2011,30
"PPS_HAB_EU","RO22",2011,41
"PPS_HAB_EU","RO31",2011,42
"PPS_HAB_EU","RO32",2011,131
"PPS_HAB_EU","RO41",2011,39
"PPS_HAB_EU","RO42",2011,56
"PPS_HAB_EU","SE11",2011,177
"PPS_HAB_EU","SE12",2011,110
"PPS_HAB_EU","SE21",2011,108
"PPS_HAB_EU","SE22",2011,106
"PPS_HAB_EU","SE23",2011,121
"PPS_HAB_EU","SE31",2011,103
"PPS_HAB_EU","SE32",2011,113
"PPS_HAB_EU","SE33",2011,123
"PPS_HAB_EU","SI03",2011,68
"PPS_HAB_EU","SI04",2011,99
"PPS_HAB_EU","SK01",2011,180
"PPS_HAB_EU","SK02",2011,69
"PPS_HAB_EU","SK03",2011,57
"PPS_HAB_EU","SK04",2011,49
"PPS_HAB_EU","UKC1",2011,73
"PPS_HAB_EU","UKC2",2011,83
"PPS_HAB_EU","UKD1",2011,87
"PPS_HAB_EU","UKD3",2011,88
"PPS_HAB_EU","UKD4",2011,79
"PPS_HAB_EU","UKD6",2011,116
"PPS_HAB_EU","UKD7",2011,82
"PPS_HAB_EU","UKE1",2011,83
"PPS_HAB_EU","UKE2",2011,96
"PPS_HAB_EU","UKE3",2011,75
"PPS_HAB_EU","UKE4",2011,91
"PPS_HAB_EU","UKF1",2011,85
"PPS_HAB_EU","UKF2",2011,93
"PPS_HAB_EU","UKF3",2011,77
"PPS_HAB_EU","UKG1",2011,92
"PPS_HAB_EU","UKG2",2011,80
"PPS_HAB_EU","UKG3",2011,85
"PPS_HAB_EU","UKH1",2011,98
"PPS_HAB_EU","UKH2",2011,107
"PPS_HAB_EU","UKH3",2011,88
"PPS_HAB_EU","UKI3",2011,543
"PPS_HAB_EU","UKI4",2011,182
"PPS_HAB_EU","UKI5",2011,77
"PPS_HAB_EU","UKI6",2011,94
"PPS_HAB_EU","UKI7",2011,111
"PPS_HAB_EU","UKJ1",2011,144
"PPS_HAB_EU","UKJ2",2011,108
"PPS_HAB_EU","UKJ3",2011,108
"PPS_HAB_EU","UKJ4",2011,86
"PPS_HAB_EU","UKK1",2011,110
"PPS_HAB_EU","UKK2",2011,87
"PPS_HAB_EU","UKK3",2011,75
"PPS_HAB_EU","UKK4",2011,82
"PPS_HAB_EU","UKL1",2011,67
"PPS_HAB_EU","UKL2",2011,89
"PPS_HAB_EU","UKM2",2011,96
"PPS_HAB_EU","UKM3",2011,87
"PPS_HAB_EU","UKM5",2011,154
"PPS_HAB_EU","UKM6",2011,89
"PPS_HAB_EU","UKN0",2011,81
"PPS_HAB_EU","AT11",2012,88
"PPS_HAB_EU","AT12",2012,107
"PPS_HAB_EU","AT13",2012,164
"PPS_HAB_EU","AT21",2012,110
"PPS_HAB_EU","AT22",2012,117
"PPS_HAB_EU","AT31",2012,132
"PPS_HAB_EU","AT32",2012,155
"PPS_HAB_EU","AT33",2012,137
"PPS_HAB_EU","AT34",2012,136
"PPS_HAB_EU","BE10",2012,215
"PPS_HAB_EU","BE21",2012,141
"PPS_HAB_EU","BE22",2012,99
"PPS_HAB_EU","BE23",2012,109
"PPS_HAB_EU","BE24",2012,129
"PPS_HAB_EU","BE25",2012,115
"PPS_HAB_EU","BE31",2012,128
"PPS_HAB_EU","BE32",2012,78
"PPS_HAB_EU","BE33",2012,88
"PPS_HAB_EU","BE34",2012,78
"PPS_HAB_EU","BE35",2012,84
"PPS_HAB_EU","BG31",2012,29
"PPS_HAB_EU","BG32",2012,32
"PPS_HAB_EU","BG33",2012,38
"PPS_HAB_EU","BG34",2012,38
"PPS_HAB_EU","BG41",2012,75
"PPS_HAB_EU","BG42",2012,33
"PPS_HAB_EU","CY00",2012,91
"PPS_HAB_EU","CZ01",2012,171
"PPS_HAB_EU","CZ02",2012,74
"PPS_HAB_EU","CZ03",2012,71
"PPS_HAB_EU","CZ04",2012,62
"PPS_HAB_EU","CZ05",2012,67
"PPS_HAB_EU","CZ06",2012,76
"PPS_HAB_EU","CZ07",2012,66
"PPS_HAB_EU","CZ08",2012,71
"PPS_HAB_EU","DE11",2012,159
"PPS_HAB_EU","DE12",2012,140
"PPS_HAB_EU","DE13",2012,120
"PPS_HAB_EU","DE14",2012,134
"PPS_HAB_EU","DE21",2012,176
"PPS_HAB_EU","DE22",2012,120
"PPS_HAB_EU","DE23",2012,127
"PPS_HAB_EU","DE24",2012,112
"PPS_HAB_EU","DE25",2012,135
"PPS_HAB_EU","DE26",2012,125
"PPS_HAB_EU","DE27",2012,124
"PPS_HAB_EU","DE30",2012,119
"PPS_HAB_EU","DE40",2012,87
"PPS_HAB_EU","DE50",2012,161
"PPS_HAB_EU","DE60",2012,205
"PPS_HAB_EU","DE71",2012,162
"PPS_HAB_EU","DE72",2012,107
"PPS_HAB_EU","DE73",2012,114
"PPS_HAB_EU","DE80",2012,83
"PPS_HAB_EU","DE91",2012,129
"PPS_HAB_EU","DE92",2012,121
"PPS_HAB_EU","DE93",2012,88
"PPS_HAB_EU","DE94",2012,111
"PPS_HAB_EU","DEA1",2012,134
"PPS_HAB_EU","DEA2",2012,131
"PPS_HAB_EU","DEA3",2012,109
"PPS_HAB_EU","DEA4",2012,121
"PPS_HAB_EU","DEA5",2012,112
"PPS_HAB_EU","DEB1",2012,106
"PPS_HAB_EU","DEB2",2012,97
"PPS_HAB_EU","DEB3",2012,120
"PPS_HAB_EU","DEC0",2012,118
"PPS_HAB_EU","DED2",2012,91
"PPS_HAB_EU","DED4",2012,85
"PPS_HAB_EU","DED5",2012,100
"PPS_HAB_EU","DEE0",2012,86
"PPS_HAB_EU","DEF0",2012,103
"PPS_HAB_EU","DEG0",2012,86
"PPS_HAB_EU","DK01",2012,156
"PPS_HAB_EU","DK02",2012,87
"PPS_HAB_EU","DK03",2012,111
"PPS_HAB_EU","DK04",2012,113
"PPS_HAB_EU","DK05",2012,108
"PPS_HAB_EU","EE00",2012,74
"PPS_HAB_EU","EL30",2012,101
"PPS_HAB_EU","EL41",2012,57
"PPS_HAB_EU","EL42",2012,78
"PPS_HAB_EU","EL43",2012,60
"PPS_HAB_EU","EL51",2012,53
"PPS_HAB_EU","EL52",2012,58
"PPS_HAB_EU","EL53",2012,71
"PPS_HAB_EU","EL54",2012,52
"PPS_HAB_EU","EL61",2012,55
"PPS_HAB_EU","EL62",2012,67
"PPS_HAB_EU","EL63",2012,56
"PPS_HAB_EU","EL64",2012,66
"PPS_HAB_EU","EL65",2012,60
"PPS_HAB_EU","ES11",2012,80
"PPS_HAB_EU","ES12",2012,82
"PPS_HAB_EU","ES13",2012,84
"PPS_HAB_EU","ES21",2012,120
"PPS_HAB_EU","ES22",2012,113
"PPS_HAB_EU","ES23",2012,98
"PPS_HAB_EU","ES24",2012,100
"PPS_HAB_EU","ES30",2012,126
"PPS_HAB_EU","ES41",2012,87
"PPS_HAB_EU","ES42",2012,74
"PPS_HAB_EU","ES43",2012,63
"PPS_HAB_EU","ES51",2012,108
"PPS_HAB_EU","ES52",2012,80
"PPS_HAB_EU","ES53",2012,96
"PPS_HAB_EU","ES61",2012,69
"PPS_HAB_EU","ES62",2012,75
"PPS_HAB_EU","ES63",2012,76
"PPS_HAB_EU","ES64",2012,69
"PPS_HAB_EU","ES70",2012,79
"PPS_HAB_EU","FI19",2012,105
"PPS_HAB_EU","FI1B",2012,150
"PPS_HAB_EU","FI1C",2012,103
"PPS_HAB_EU","FI1D",2012,94
"PPS_HAB_EU","FI20",2012,143
"PPS_HAB_EU","FR10",2012,177
"PPS_HAB_EU","FR21",2012,92
